img_id,phase,iou_RV,dice_RV,hd_RV,assd_RV,iou_MYO,dice_MYO,hd_MYO,assd_MYO,iou_LV,dice_LV,hd_LV,assd_LV
C6E0F9,ED,0.4973283462463332,0.6642876260148125,73.81734213584231,1.310814037649676,0.03099987295135267,0.0601355514479475,73.30757123244501,11.862533550952497,0.06417382516423224,0.1206077872744609,93.04300081145277,19.09828684702858
C6E0F9,ES,0.26005154639177164,0.41276334628759637,81.44937077718895,2.675801926250185,0.00239167135623238,0.004771929824575372,79.21489758877429,17.3373616778471,0.01572858442741433,0.030970053749692462,89.08984229416954,22.880314543260628
C6J5P1,ED,0.705838154632206,0.8275558296260414,8.366600265340756,0.9418166007441482,0.35257826887661736,0.5213425011913709,22.22611077089287,1.307039835171944,0.5808517204135196,0.7348592064808954,60.959002616512684,2.4495882003104814
C6J5P1,ES,0.6783346592415833,0.8083425501659041,28.35489375751565,1.549138956754839,0.3370150862069025,0.5041305661898079,28.6705423736629,2.213819034004527,0.4591755415489426,0.6293629909140578,63.54525946126902,2.774169122120004
C6U4W8,ED,0.02461085401767959,0.04803941695751336,17.578395831246947,4.342047294597453,0.002223420024262214,0.004436974789922659,22.045407685048602,3.9538282003300136,0.11768891418814405,0.21059332824039712,18.05547008526779,3.304018849812346
C6U4W8,ES,0.006522156148110368,0.012959786544711017,22.20360331117452,6.165314714114104,0.0018274111675228239,0.0036481556546513615,19.79898987322333,4.074789661876361,0.06359223300973146,0.11958010041079144,32.89376840679705,4.131251772189058
C8P3S7,ED,0.5683453237410135,0.7247706422018374,25.199206336708304,0.8974120863922928,0.051781040172993606,0.09846353603117185,56.868268832451726,5.657699742237455,0.14852332715081826,0.25863354037268005,82.71638289964086,6.965931575097025
C8P3S7,ES,0.008745375042078413,0.017339113037711993,43.197222132910355,5.791849846023499,1.436368859523105e-14,1.436368859523105e-14,90.54280755532159,18.203352728748346,0.0004848484848727155,0.0009692270414586632,83.06623862918075,23.049926556136967
D0R0R9,ED,0.4973528966873469,0.6643095262147726,63.06346010171025,5.46957588724163,0.10193606483566771,0.18501266650323459,75.82875444051551,8.415767207700437,0.11958122035008802,0.21361776738750418,59.0,6.046017716902712
D0R0R9,ES,3.139717425431613e-14,3.139717425431613e-14,71.61703707917552,23.347974273245157,0.003756054166264666,0.0074839980305366075,78.61933604400383,27.18871932641899,3.3624747814390265e-14,3.3624747814390265e-14,75.87489703452651,10.04603154080472
D1H6U2,ED,0.0009353741496683594,0.0018690000849630288,48.46648326421054,23.63960867838052,0.004169562195974367,0.008304498269901097,44.14748010928823,8.446589769833427,0.06350854769133198,0.11943213400436326,64.62197768561404,6.403845873117094
D1H6U2,ES,2.1137180300147515e-14,2.1137180300147515e-14,54.194095619356915,27.519782992899565,6.82035193015955e-15,6.82035193015955e-15,48.7134478352744,12.715091909642904,1.624431448992826e-14,1.624431448992826e-14,78.67655305108377,16.86563361179504
D1J5P6,ED,0.3293283833952121,0.4954808571138444,50.882216932834204,7.560443386873997,0.04714748079803369,0.09004936107395356,71.84705978674423,11.950015046108625,0.1309334357679903,0.23154932311126583,117.69876804792818,12.320117386622426
D1J5P6,ES,0.32623092427296935,0.49196699956578743,67.88225099390856,9.44576767951948,0.05385144429161586,0.10219930822946484,86.3075894692929,9.570771168628445,0.03366463610132485,0.06513647642680868,118.9663818059539,21.57023164521171
D1M1S6,ED,0.012334861148564219,0.024369132432258977,58.881236400062114,9.715948043843348,0.013432602696938547,0.026509118931420366,60.90155991434045,6.256757788833143,8.936550491510197e-15,8.936550491510197e-15,86.91950298983537,20.20603422279468
D1M1S6,ES,1.0222858311183702e-14,1.0222858311183702e-14,107.8424777163433,73.14297627033055,6.743088334457136e-15,6.743088334457136e-15,61.603571325045756,8.252750483485089,1.3475272874275522e-14,1.3475272874275522e-14,84.9352694703443,13.770310869223243
D3D4Y5,ED,0.3227969348659085,0.48805213613324144,49.05099387372289,3.3353004497091314,0.01657894736842968,0.03261713694021026,64.10148204214939,4.396904592753989,0.27763243950295097,0.4346045559252672,63.89053137985315,6.477740457438323
D3D4Y5,ES,0.19884792626729958,0.33173169325390484,55.54277630799526,9.52420037036767,0.004059405940603921,0.008085987575199604,69.12307863514182,6.586029085314095,0.16729797979799732,0.286641427798823,68.54195795277518,11.426977121263603
D3F3O5,ED,0.3480851740028655,0.5164142158307331,11.874342087037917,1.703529901218817,0.01885182973642396,0.037006028131287366,16.15549442140351,3.101346416724064,0.021617069062333693,0.042319318494100554,31.192947920964443,5.8938916473803635
D3F3O5,ES,0.13170673931068186,0.2327577184720122,10.488088481701515,2.2945294555666327,0.009529997834102128,0.018880068654805633,34.49637662132068,4.91288694748832,0.00047755491882759695,0.0009546539379594158,34.292856398964496,6.859117817605427
D3F9H9,ED,0.2906721713327404,0.4504198320671786,17.146428199482248,1.2231368851494344,0.036657211433569314,0.07072195327300494,48.425200051213004,3.8193317660812847,0.1188642479354262,0.21247304693979754,34.49637662132068,3.506108863849872
D3F9H9,ES,0.052646085997821036,0.10002618486517151,65.46754921333164,11.899542489733337,0.004175064785502387,0.008315412186394146,67.21606950722423,9.457442182872946,0.0415618991273622,0.07980687304744279,69.3757882838098,7.687511900019748
D3O9U9,ED,0.1968094329807665,0.328890176760369,42.76680956068619,3.800201825821708,0.04394449116905967,0.0841893252769478,57.3149195236284,8.087947156406436,0.046428571428590346,0.08873720136520499,67.7421582177598,6.249215329473101
